Kecamatan,Desa,Waktu,Satelit,Confidence,Longitude,Latitude,in_desa,in_buffer,is_hutan,is_gambut,is_kk,in_kawasan,Prioritas_Satgas
Semitau,Entipan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.84456,0.71851,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.61914,-2.66233,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Pakit Mulau,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.18964,0.54261,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ella Hilir,Nanga Nyuruh,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,112.10384,-0.53527,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.09502,-2.57325,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Kuala Tolak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.17863,-1.49008,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Teluk Bakung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.72726,-0.02125,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.20485,-1.8741,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.74203,-2.74641,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.17489,-1.52705,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sungaitapah,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.06469,0.49927,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sungaitapah,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.10406,0.44693,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Semitau,Entipan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.84991,0.71977,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Tempurukan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.08098,-1.68034,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.49487,-2.64416,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.01389,0.28769,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Harapan Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.5675,-0.68371,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.62048,-2.6713,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.50398,-2.6428,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.30251,-2.95972,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Ketungau Tengah,Margahayu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.38435,0.76523,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ambalau,Bukit Tinggi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,112.70963,-0.25262,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.1735,-2.23939,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Kuala Tolak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.16958,-1.49142,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.34122,-0.77267,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Teluk Bakung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.73622,-0.01994,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.20749,-1.8919,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.39828,-0.77355,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.08408,-2.56552,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kapuas,Kelurahan Sungai Sengkuang,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.62672,0.18211,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Harapan Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.55804,-0.68512,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ella Hilir,Nanga Nyuruh,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,112.10538,-0.52986,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.30979,-2.97124,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.08728,-1.5581,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Ulak Medang,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.28316,-1.51626,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51339,-2.65658,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.50407,-2.63974,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Ella Hilir,Nanga Nyuruh,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,112.09795,-0.53576,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.1796,-1.52193,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.29666,-2.88925,False,False,False,True,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Batu Sedau,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,111.06497,-2.39625,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hilir,Batu Barat,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.14072,-0.85415,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51759,-2.65461,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,111.10551,-2.72757,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51701,-2.656,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.18169,-1.52301,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51395,-2.65522,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Pulau Maya,Kemboja,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,109.73629,-1.12089,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.52122,-2.654,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.52064,-2.65542,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Botuh Bosi,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.34939,-0.54948,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.29523,-2.88866,False,False,False,True,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.50343,-2.64105,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Balai Pinang Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.4169,-0.59531,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sekayam,Melenggang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.73227,0.72765,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.21519,-1.88167,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.91122,0.28208,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Kepari,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.55778,-0.92568,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Lingga,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.64995,-0.13466,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.51575,-2.65933,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Tempurukan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.07967,-1.67147,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Ketungau Tengah,Margahayu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.42788,0.77155,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Kampar Sebomban,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.1879,-0.90518,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Ulak Medang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.27606,-1.5213,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Batu Daya,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.38044,-0.97894,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Nanjung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.18439,-2.17195,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.9126,0.27271,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ketungau Tengah,Margahayu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.39524,0.76681,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Mukok,Sungai Mawang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.87553,0.14695,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.18392,-1.52572,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Toba,Bagan Asam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.11845,-0.30603,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.08544,-2.57468,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 20:55:00",NASA-MODIS,High,110.21593,-1.87942,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.92267,0.2742,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Sekucing Labai,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.10364,-0.50219,False,False,True,False,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.20616,-1.883,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Ulak Medang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.24743,-1.51638,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
